id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,winningMerchTags,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,suppressedMerchTags,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,seatFrom,seatTo,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13393775398,153020449,315,122908,315,2,24,_,,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703849,False,False,Row 24,False,1634538,"¥1,634,538","¥1,634,538",10,Mobile Transfer ticket,3,1,USD,JPY,7838.4,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122908/0.jpg?im=Resize=(500,271)&v=771",an hour ago,4,False,False,False,False,T3EkB8XIHlMv1oando%2bIRw7Ls1EYuC2vNgtzd41fX%2fo%3d,False,2026-07-19T00:08:58.7630000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393775398,False,7029AE18-2EA9-4617-B8F5-18D221F73CFD,False,False,True,2,3.7751371218043346,0.5982882089,,"[{'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
13373771975,153020449,311,122904,311,2,8,_,,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703745,False,False,Row 8,False,1638735,"¥1,638,735","¥1,638,735",10,Mobile Transfer ticket,3,1,GBP,JPY,1111.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122904/0.jpg?im=Resize=(500,271)&v=771",2 days ago,7,False,False,False,False,RM4FKuS8%2bvgFW5iVignG5Jf5QwRGJes40oxLWq%2bmyQU%3d,False,2026-07-16T16:11:41.9300000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13373771975,False,4961A9DB-35A4-4DF7-BF97-7807C671AFB8,False,False,True,3,6.942940461109155,0.9270082586,,"[{'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,"¥2,340,386",30.0,"¥701,651",,,,,,,,,,,,,,,
13392490749,153020449,307,122900,307,2,2,_,,False,False,4,,False,False,"[1, 2, 3, 4]",478,Loge,4,True,"[{'listingNoteId': 2026, 'listingNoteContentId': 3415844, 'formattedListingNoteContent': 'Second Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415844, 'formattedListingNoteDescription': 'Second Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Second Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2026}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1590980,False,False,Row 2,False,1643809,"¥1,643,809","¥1,643,809",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122900/0.jpg?im=Resize=(500,271)&v=771",6 hours ago,7,False,False,False,False,xTM9%2fu7PSuHFNOqgtEbqsBrwsOCHGlzgV5w%2bgR60Ze4%3d,False,2026-07-18T19:19:19.1070000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13392490749,False,8305A7FA-9101-4A9A-9E83-C5DE748DBF74,False,False,True,4,7.297946617691124,0.9750993377,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Second Row', 'qualifier': 'Premium close-up view', 'hasValue': True, 'messageType': 'SecondRowTicketAttributeBased'}]",[2026],,,,,,,,,"¥2,126,830",23.0,"¥483,021",,,,,,,,,,,,,,,
13394055662,153020449,336,122929,336,2,16,18_18,18,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704303,False,False,Row 16,False,1649423,"¥1,649,423","¥1,649,423",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122929/0.jpg?im=Resize=(500,271)&v=771",17 minutes ago,5,False,False,False,False,BzZ2wj1H8pWuJGD6dy2lDuP2yeGfcOdBQAei7I0B2Zo%3d,False,2026-07-19T01:27:56.2800000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13394055662,False,794D46FF-227D-40F7-9C22-EDCA206496D1,False,False,True,3,5.416756619712029,0.7689460611,,"[{'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,18,18,,,,,,,,,,
13375328648,153020449,303,122896,303,2,12,_,,False,False,1,,False,False,[1],407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113621,False,False,Row 12,False,1650257,"¥1,650,257","¥1,650,257",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122896/0.jpg?im=Resize=(500,271)&v=771",2 days ago,5,False,False,False,False,ty9oNUIYI3h3jmkoaHtaM%2bGGMJOn8o2oEXlemHq2wLo%3d,False,2026-07-16T18:55:17.1300000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13375328648,False,17A23936-9477-42CE-8254-0AE6DEA7F928,False,False,True,3,5.336867955208699,0.7623165436,,"[{'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,"¥2,460,797",33.0,"¥810,540",,,,,,,,,,,,,,,
13375352284,153020449,328,122921,328,2,17,_,,False,False,1,,False,False,[1],407,Upper,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113868,False,False,Row 17,False,1650257,"¥1,650,257","¥1,650,257",10,Mobile Transfer ticket,3,1,EUR,JPY,5000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122921/0.jpg?im=Resize=(500,271)&v=771",2 days ago,5,False,False,False,False,ty9oNUIYI3h3jmkoaHtaM%2bGGMJOn8o2oEXlemHq2wLo%3d,False,2026-07-16T18:57:41.1730000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13375352284,False,A1BF43FE-DAD1-414F-A6DE-D39AD1100ECB,False,False,True,3,5.226237436378085,0.7528061779,,"[{'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[6],,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,"¥2,460,797",33.0,"¥810,540",,,,,,,,,,,,,,,
13388079601,153020449,Supporters Club,2439116,Supporters Club,2,11,_,,False,False,4,,False,False,"[1, 2, 3, 4]",1068,Hospitality,4,True,"[{'listingNoteId': 165, 'listingNoteContentId': 2444685, 'formattedListingNoteContent': 'Preferred Seating', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444686, 'formattedListingNoteDescription': 'Preferred Seating'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 11, 'formattedListingNoteContent': 'Preferred Seating', 'displayOrder': 11, 'showsRawNoteText': True, 'sourceListingNoteId': 165}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 11,True,1662464,"¥1,662,464","¥1,662,464",10,Mobile Transfer ticket,3,14,USD,JPY,8233.73,USD,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",23 hours ago,10,False,False,False,False,ILJr5PKDzg9R8ae8X6fhd9PC6TXUoLZ7Qwu7ig%2fl7AM%3d,False,2026-07-18T01:57:25.6000000Z,False,True,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13388079601,False,402D33BE-37D4-42D8-9659-1FDB4D972282,False,False,True,5,9.71156549519281,1.577970786,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[1],,,,,,,,"¥2,274,681",27.0,"¥612,217",,,,,,,,,Best deal,True,6aa8a73f-b069-4147-a316-ffc9e9280c2b,,,,
13388067102,153020449,126,122797,126,2,45,17_17,17,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112804,False,False,Row 45,False,1665973,"¥1,665,973","¥1,665,973",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122797/0.jpg?im=Resize=(500,271)&v=771",23 hours ago,8,False,False,False,False,ZOytFfAxbEiqPm6xFTWQ9tMOfS9jLqFY1tVTvIxFVKI%3d,False,2026-07-18T01:54:22.1400000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13388067102,False,004ED001-29B5-437B-AA06-B8BA39469E28,False,False,True,4,7.756797342128518,1.052178167,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '124 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,"¥2,653,792",37.0,"¥987,819",,,,17,17,,,,,,,,,,
13393982405,153020449,314,122907,314,2,9,1_3,1,False,False,3,,False,False,"[1, 2, 3]",407,Upper,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Aisle seat', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2024}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703812,False,False,Row 9,False,1671977,"¥1,671,977","¥1,671,977",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",39 minutes ago,8,False,False,False,False,KdxLCoMBaNjWu%2fUMGChP6GAgHx1nCAY7q%2bhZr8%2bxcQE%3d,False,2026-07-19T01:06:49.2300000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393982405,False,52C56CB6-8B15-4E22-83E2-817018F6B10A,False,False,True,4,7.873755267988363,1.073674111,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Aisle Seat', 'qualifier': 'Easy access to your seat', 'hasValue': True, 'messageType': 'AisleSeatTicketAttributeBased'}]",[2024],,,,,,,,,,,,,,,,,,,,,,,,,,
13392762339,153020449,301,122894,301,2,7,_,,False,False,6,,False,False,"[1, 2, 3, 4, 6]",407,Upper,6,True,"[{'listingNoteId': 2027, 'listingNoteContentId': 3415845, 'formattedListingNoteContent': 'Third Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415845, 'formattedListingNoteDescription': 'Third Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Third Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2027}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113594,False,False,Row 7,False,1721304,"¥1,721,304","¥1,721,304",10,Mobile Transfer ticket,3,1,USD,JPY,4875.32,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122894/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,5,False,False,False,False,tThVS5rtaJlKfzRepsfI6K52JWbOw%2fB%2bzArURZMm0gA%3d,False,2026-07-18T20:30:37.5230000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13392762339,False,5756814E-49C1-429A-8089-E41234C81C9A,False,False,True,3,5.349575857661091,0.7962998324,,"[{'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Third Row', 'qualifier': 'Excellent proximity to the action', 'hasValue': True, 'messageType': 'ThirdRowTicketAttributeBased'}]",[2027],[7],,,,,,,,,,,,Last tickets,True,,,,,,,,,,,,
13378382362,153020449,334,122927,334,2,5,15_15,15,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704248,False,False,Row 5,False,1739074,"¥1,739,074","¥1,739,074",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122927/0.jpg?im=Resize=(500,271)&v=771",2 days ago,7,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-17T01:01:47.1300000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13378382362,False,C2F824DD-2227-47D8-A5A3-5594715D2E08,False,False,True,3,6.552163366474599,0.9328089726,,"[{'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[6],,,,,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,"¥2,653,772",34.0,"¥914,698",[7],Last ticket,True,15,15,,,,,,,,,,
13276563142,153020449,329,122922,329,2,26,30_30,30,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113899,False,False,Row 26,False,1745117,"¥1,745,117","¥1,745,117",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122922/0.jpg?im=Resize=(500,271)&v=771",11 days ago,5,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-07T21:16:45.1600000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13276563142,False,42C662AF-5762-4247-9E33-D6EA0EB5BEDC,False,False,True,2,4.547442776786191,0.7188976532,,"[{'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],,,,,,,,"¥2,653,770",34.0,"¥908,653",,Last ticket,True,30,30,,,,,,,,,,
13393704428,153020449,128,122798,128,2,22,20_,20,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112827,False,False,Row 22,False,1745556,"¥1,745,556","¥1,745,556",10,Mobile Transfer ticket,3,1,BRL,JPY,8000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/594_122798/0.jpg?im=Resize=(500,271)&v=771",an hour ago,9,False,False,False,False,tFZ25wTnsCVc1UbCMehJnc58zuhxzPPf%2bpVTSbg1fWc%3d,False,2026-07-18T23:52:14.1800000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13393704428,False,591D964A-2981-4A97-800B-B3ACF6B3AA4E,False,False,True,5,9.131674052123364,1.421974937,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,
13392894960,153020449,101,122782,101,2,17,15_17,15,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112071,False,False,Row 17,False,1745721,"¥1,745,721","¥1,745,721",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122782/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,9,False,False,False,False,kx05UptDxA%2bAJuOG%2biIeDOiaF6Aa2hhFzjffw74KAPI%3d,False,2026-07-18T21:09:13.9230000Z,False,False,False,True,False,False,0,False,False,False,False,False,0,False,False,0,13392894960,False,83973BDA-223A-4E27-961F-BA7853BB163C,False,False,True,5,9.028242187721233,1.387036462,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[6],,,,,,,,"¥2,355,211",26.0,"¥609,490",,,,,,,,,,,,,,,
13379021283,153020449,Supporters Club,2439116,Supporters Club,2,8,7_8,7,False,False,2,,False,False,"[1, 2]",1068,Hospitality,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 8,True,1748978,"¥1,748,978","¥1,748,978",10,Mobile Transfer ticket,3,1,BRL,JPY,8000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",yesterday,10,False,False,False,False,1UtkTjwj8mepR9CktOEckDyQ%2ftssAKz%2b5dDfP8GPoU0%3d,False,2026-07-17T02:22:37.4070000Z,False,False,False,False,False,False,0,False,False,False,False,False,0,False,False,0,13379021283,False,C6471422-C4F9-40AF-9BC0-9FBF77C274DD,False,False,True,5,9.52882829297152,1.577970786,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '123 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,"¥3,508,127",50.0,"¥1,759,149",,,,,,,,,,,,,,,
